country_id,country_name,country_text_id,year,v2x_regime,v2x_polyarchy,v2x_polyarchy_codelow,v2x_polyarchy_codehigh,v2x_polyarchy_sd,v2x_libdem,v2x_libdem_codelow,v2x_libdem_codehigh,v2x_libdem_sd,v2x_partipdem,v2x_partipdem_codelow,v2x_partipdem_codehigh,v2x_partipdem_sd,v2x_delibdem,v2x_delibdem_codelow,v2x_delibdem_codehigh,v2x_delibdem_sd,v2x_egaldem,v2x_egaldem_codelow,v2x_egaldem_codehigh,v2x_egaldem_sd
3,Mexico,MEX,1789,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1790,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1791,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1792,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1793,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1794,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1795,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1796,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1797,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1798,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1799,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1800,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1801,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1802,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1803,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1804,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1805,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1806,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1807,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1808,,0.028,0.016,0.037,0.011,0.044,0.026,0.055,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1809,,0.028,0.016,0.037,0.011,0.048,0.032,0.06,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1810,,0.031,0.02,0.042,0.011,0.047,0.03,0.058,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1811,,0.031,0.02,0.042,0.011,0.047,0.03,0.058,0.014,0.006,0.001,0.01,0.007,,,,,,,,
3,Mexico,MEX,1812,,0.053,0.038,0.069,0.016,0.051,0.034,0.065,0.015,0.008,0.002,0.012,0.007,,,,,,,,
3,Mexico,MEX,1813,,0.053,0.038,0.069,0.016,0.051,0.033,0.064,0.015,0.008,0.002,0.012,0.007,,,,,,,,
3,Mexico,MEX,1814,,0.053,0.038,0.069,0.016,0.051,0.033,0.064,0.015,0.008,0.002,0.012,0.007,,,,,,,,
3,Mexico,MEX,1815,,0.053,0.038,0.069,0.016,0.051,0.033,0.064,0.015,0.008,0.002,0.012,0.007,,,,,,,,
3,Mexico,MEX,1816,,0.041,0.028,0.054,0.013,0.049,0.034,0.063,0.015,0.007,0.002,0.011,0.007,,,,,,,,
3,Mexico,MEX,1817,,0.041,0.028,0.054,0.013,0.049,0.034,0.063,0.015,0.007,0.002,0.011,0.007,,,,,,,,
3,Mexico,MEX,1818,,0.041,0.028,0.054,0.013,0.049,0.034,0.063,0.015,0.007,0.002,0.011,0.007,,,,,,,,
3,Mexico,MEX,1819,,0.041,0.028,0.054,0.013,0.049,0.034,0.063,0.015,0.007,0.002,0.011,0.007,,,,,,,,
3,Mexico,MEX,1820,,0.068,0.051,0.087,0.018,0.032,0.022,0.041,0.01,0.009,0.003,0.013,0.007,,,,,,,,
3,Mexico,MEX,1821,,0.118,0.097,0.139,0.021,0.037,0.026,0.046,0.01,0.038,0.02,0.051,0.016,,,,,,,,
3,Mexico,MEX,1822,,0.119,0.098,0.139,0.021,0.105,0.082,0.122,0.02,0.066,0.049,0.084,0.018,,,,,,,,
3,Mexico,MEX,1823,,0.181,0.16,0.201,0.021,0.119,0.094,0.137,0.022,0.078,0.06,0.097,0.019,,,,,,,,
3,Mexico,MEX,1824,,0.182,0.161,0.202,0.021,0.132,0.108,0.151,0.022,0.091,0.071,0.107,0.019,,,,,,,,
3,Mexico,MEX,1825,,0.182,0.161,0.202,0.021,0.136,0.114,0.159,0.022,0.131,0.113,0.148,0.019,,,,,,,,
3,Mexico,MEX,1826,,0.182,0.161,0.202,0.021,0.136,0.114,0.159,0.022,0.131,0.113,0.148,0.019,,,,,,,,
3,Mexico,MEX,1827,,0.182,0.161,0.202,0.021,0.136,0.114,0.159,0.022,0.131,0.113,0.148,0.019,,,,,,,,
3,Mexico,MEX,1828,,0.182,0.161,0.202,0.021,0.136,0.114,0.159,0.022,0.131,0.113,0.148,0.019,,,,,,,,
3,Mexico,MEX,1829,,0.182,0.161,0.202,0.021,0.136,0.114,0.159,0.022,0.131,0.113,0.148,0.019,,,,,,,,
3,Mexico,MEX,1830,,0.182,0.161,0.202,0.021,0.13,0.11,0.154,0.022,0.131,0.113,0.148,0.019,,,,,,,,
3,Mexico,MEX,1831,,0.151,0.13,0.171,0.021,0.122,0.102,0.144,0.021,0.123,0.106,0.14,0.018,,,,,,,,
3,Mexico,MEX,1832,,0.163,0.142,0.183,0.021,0.125,0.105,0.148,0.021,0.126,0.109,0.143,0.018,,,,,,,,
3,Mexico,MEX,1833,,0.182,0.161,0.202,0.021,0.13,0.11,0.154,0.022,0.131,0.113,0.148,0.019,,,,,,,,
3,Mexico,MEX,1834,,0.182,0.161,0.202,0.021,0.13,0.11,0.154,0.022,0.131,0.113,0.148,0.019,,,,,,,,
3,Mexico,MEX,1835,,0.182,0.161,0.202,0.021,0.13,0.11,0.154,0.022,0.131,0.113,0.148,0.019,,,,,,,,
3,Mexico,MEX,1836,,0.182,0.161,0.202,0.021,0.138,0.117,0.157,0.021,0.082,0.055,0.104,0.025,,,,,,,,
3,Mexico,MEX,1837,,0.163,0.142,0.183,0.021,0.133,0.111,0.15,0.02,0.078,0.051,0.099,0.024,,,,,,,,
3,Mexico,MEX,1838,,0.163,0.142,0.183,0.021,0.133,0.111,0.15,0.02,0.078,0.051,0.099,0.024,,,,,,,,
3,Mexico,MEX,1839,,0.163,0.142,0.183,0.021,0.133,0.111,0.15,0.02,0.078,0.051,0.099,0.024,,,,,,,,
3,Mexico,MEX,1840,,0.163,0.142,0.183,0.021,0.145,0.126,0.167,0.021,0.078,0.051,0.099,0.024,,,,,,,,
3,Mexico,MEX,1841,,0.156,0.135,0.176,0.021,0.118,0.097,0.138,0.021,0.076,0.051,0.098,0.024,,,,,,,,
3,Mexico,MEX,1842,,0.187,0.16,0.209,0.025,0.126,0.102,0.146,0.023,0.083,0.057,0.106,0.025,,,,,,,,
3,Mexico,MEX,1843,,0.229,0.198,0.256,0.029,0.156,0.135,0.186,0.025,0.093,0.064,0.116,0.027,,,,,,,,
3,Mexico,MEX,1844,,0.229,0.198,0.256,0.029,0.156,0.135,0.186,0.025,0.093,0.064,0.116,0.027,,,,,,,,
3,Mexico,MEX,1845,,0.229,0.198,0.256,0.029,0.156,0.135,0.186,0.025,0.093,0.064,0.116,0.027,,,,,,,,
3,Mexico,MEX,1846,,0.19,0.162,0.212,0.025,0.126,0.1,0.144,0.022,0.084,0.056,0.106,0.025,,,,,,,,
3,Mexico,MEX,1847,,0.215,0.184,0.24,0.028,0.133,0.108,0.154,0.023,0.133,0.113,0.154,0.021,,,,,,,,
3,Mexico,MEX,1848,,0.229,0.198,0.256,0.029,0.137,0.113,0.16,0.024,0.137,0.118,0.159,0.022,,,,,,,,
3,Mexico,MEX,1849,,0.229,0.198,0.256,0.029,0.137,0.113,0.16,0.024,0.137,0.118,0.159,0.022,,,,,,,,
3,Mexico,MEX,1850,,0.198,0.168,0.222,0.027,0.12,0.1,0.14,0.021,0.128,0.105,0.146,0.021,,,,,,,,
3,Mexico,MEX,1851,,0.198,0.168,0.222,0.027,0.12,0.1,0.14,0.021,0.128,0.105,0.146,0.021,,,,,,,,
3,Mexico,MEX,1852,,0.198,0.168,0.222,0.027,0.12,0.1,0.14,0.021,0.128,0.105,0.146,0.021,,,,,,,,
3,Mexico,MEX,1853,,0.198,0.168,0.222,0.027,0.12,0.1,0.14,0.021,0.128,0.105,0.146,0.021,,,,,,,,
3,Mexico,MEX,1854,,0.236,0.207,0.265,0.029,0.14,0.116,0.163,0.024,0.139,0.119,0.16,0.022,,,,,,,,
3,Mexico,MEX,1855,,0.236,0.207,0.265,0.029,0.14,0.116,0.163,0.024,0.139,0.119,0.16,0.022,,,,,,,,
3,Mexico,MEX,1856,,0.236,0.207,0.265,0.029,0.141,0.119,0.163,0.023,0.139,0.119,0.16,0.022,,,,,,,,
3,Mexico,MEX,1857,,0.236,0.207,0.265,0.029,0.133,0.113,0.159,0.024,0.152,0.132,0.171,0.02,,,,,,,,
3,Mexico,MEX,1858,,0.155,0.135,0.178,0.022,0.106,0.084,0.125,0.02,0.129,0.11,0.144,0.017,,,,,,,,
3,Mexico,MEX,1859,,0.15,0.131,0.173,0.021,0.105,0.083,0.123,0.02,0.128,0.109,0.142,0.017,,,,,,,,
3,Mexico,MEX,1860,,0.15,0.131,0.173,0.021,0.108,0.092,0.133,0.02,0.119,0.1,0.136,0.018,,,,,,,,
3,Mexico,MEX,1861,,0.15,0.131,0.173,0.021,0.109,0.087,0.128,0.021,0.119,0.1,0.136,0.018,,,,,,,,
3,Mexico,MEX,1862,,0.15,0.131,0.173,0.021,0.109,0.087,0.128,0.021,0.119,0.1,0.136,0.018,,,,,,,,
3,Mexico,MEX,1863,,0.15,0.131,0.173,0.021,0.109,0.087,0.128,0.021,0.119,0.1,0.136,0.018,,,,,,,,
3,Mexico,MEX,1864,,0.15,0.131,0.173,0.021,0.109,0.087,0.128,0.021,0.116,0.099,0.136,0.019,,,,,,,,
3,Mexico,MEX,1865,,0.15,0.131,0.173,0.021,0.056,0.037,0.068,0.016,0.116,0.099,0.136,0.019,,,,,,,,
3,Mexico,MEX,1866,,0.15,0.131,0.173,0.021,0.056,0.037,0.068,0.016,0.116,0.099,0.136,0.019,,,,,,,,
3,Mexico,MEX,1867,,0.178,0.161,0.2,0.02,0.102,0.083,0.126,0.022,0.122,0.101,0.138,0.019,,,,,,,,
3,Mexico,MEX,1868,,0.196,0.174,0.214,0.02,0.108,0.084,0.127,0.022,0.13,0.112,0.148,0.018,,,,,,,,
3,Mexico,MEX,1869,,0.196,0.174,0.214,0.02,0.108,0.084,0.127,0.022,0.13,0.112,0.148,0.018,,,,,,,,
3,Mexico,MEX,1870,,0.196,0.174,0.214,0.02,0.11,0.085,0.129,0.022,0.13,0.112,0.148,0.018,,,,,,,,
3,Mexico,MEX,1871,,0.196,0.174,0.214,0.02,0.11,0.085,0.129,0.022,0.13,0.112,0.148,0.018,,,,,,,,
3,Mexico,MEX,1872,,0.196,0.174,0.214,0.02,0.11,0.085,0.129,0.022,0.13,0.112,0.148,0.018,,,,,,,,
3,Mexico,MEX,1873,,0.196,0.174,0.214,0.02,0.11,0.085,0.129,0.022,0.13,0.112,0.148,0.018,,,,,,,,
3,Mexico,MEX,1874,,0.196,0.174,0.214,0.02,0.11,0.085,0.129,0.022,0.13,0.112,0.148,0.018,,,,,,,,
3,Mexico,MEX,1875,,0.196,0.174,0.214,0.02,0.11,0.085,0.129,0.022,0.13,0.112,0.148,0.018,,,,,,,,
3,Mexico,MEX,1876,,0.151,0.133,0.168,0.017,0.083,0.061,0.101,0.02,0.102,0.09,0.112,0.013,,,,,,,,
3,Mexico,MEX,1877,,0.13,0.116,0.143,0.014,0.059,0.043,0.074,0.015,0.098,0.087,0.108,0.012,,,,,,,,
3,Mexico,MEX,1878,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1879,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1880,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1881,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1882,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1883,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1884,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1885,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1886,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1887,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1888,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1889,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1890,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1891,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1892,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1893,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1894,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1895,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1896,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1897,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1898,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1899,,0.129,0.116,0.141,0.013,0.059,0.042,0.072,0.015,0.098,0.086,0.107,0.012,,,,,,,,
3,Mexico,MEX,1900,0.0,0.124,0.112,0.134,0.012,0.058,0.046,0.071,0.013,0.098,0.087,0.108,0.012,0.033,0.016,0.043,0.016,0.027,0.015,0.034,0.011
3,Mexico,MEX,1901,0.0,0.108,0.096,0.119,0.012,0.056,0.044,0.069,0.012,0.095,0.085,0.106,0.012,0.031,0.015,0.041,0.016,0.025,0.014,0.033,0.011
3,Mexico,MEX,1902,0.0,0.108,0.096,0.119,0.012,0.056,0.044,0.069,0.012,0.095,0.085,0.106,0.012,0.031,0.015,0.041,0.016,0.025,0.014,0.033,0.011
3,Mexico,MEX,1903,0.0,0.108,0.096,0.119,0.012,0.056,0.044,0.069,0.012,0.095,0.085,0.106,0.012,0.031,0.015,0.041,0.016,0.025,0.014,0.033,0.011
3,Mexico,MEX,1904,0.0,0.108,0.096,0.119,0.012,0.056,0.044,0.069,0.012,0.095,0.085,0.106,0.012,0.031,0.015,0.041,0.016,0.025,0.014,0.033,0.011
3,Mexico,MEX,1905,0.0,0.108,0.096,0.119,0.012,0.056,0.044,0.069,0.012,0.095,0.085,0.106,0.012,0.031,0.015,0.041,0.016,0.025,0.014,0.033,0.011
3,Mexico,MEX,1906,0.0,0.108,0.096,0.119,0.012,0.056,0.044,0.069,0.012,0.095,0.085,0.106,0.012,0.031,0.015,0.041,0.016,0.025,0.014,0.033,0.011
3,Mexico,MEX,1907,0.0,0.108,0.096,0.119,0.012,0.056,0.044,0.069,0.012,0.095,0.085,0.106,0.012,0.031,0.015,0.041,0.016,0.025,0.014,0.033,0.011
3,Mexico,MEX,1908,0.0,0.108,0.096,0.119,0.012,0.056,0.044,0.069,0.012,0.095,0.085,0.106,0.012,0.031,0.015,0.041,0.016,0.025,0.014,0.033,0.011
3,Mexico,MEX,1909,0.0,0.108,0.096,0.119,0.012,0.056,0.044,0.069,0.012,0.095,0.085,0.106,0.012,0.031,0.015,0.041,0.016,0.025,0.014,0.033,0.011
3,Mexico,MEX,1910,0.0,0.118,0.103,0.13,0.014,0.055,0.04,0.067,0.013,0.099,0.086,0.108,0.013,0.035,0.016,0.046,0.018,0.028,0.016,0.036,0.012
3,Mexico,MEX,1911,0.0,0.133,0.113,0.147,0.017,0.071,0.057,0.088,0.016,0.11,0.095,0.125,0.015,0.075,0.043,0.097,0.028,0.031,0.018,0.04,0.013
3,Mexico,MEX,1912,0.0,0.188,0.171,0.205,0.017,0.085,0.065,0.099,0.017,0.126,0.11,0.141,0.016,0.096,0.065,0.123,0.029,0.05,0.033,0.064,0.017
3,Mexico,MEX,1913,0.0,0.112,0.098,0.127,0.014,0.059,0.042,0.072,0.016,0.109,0.094,0.123,0.015,0.074,0.042,0.097,0.027,0.037,0.021,0.049,0.015
3,Mexico,MEX,1914,0.0,0.102,0.085,0.114,0.015,0.041,0.027,0.049,0.011,0.106,0.092,0.121,0.015,0.071,0.04,0.094,0.026,0.036,0.018,0.047,0.015
3,Mexico,MEX,1915,0.0,0.107,0.091,0.12,0.015,0.043,0.031,0.054,0.012,0.107,0.093,0.122,0.015,0.078,0.046,0.099,0.027,0.037,0.019,0.048,0.015
3,Mexico,MEX,1916,0.0,0.111,0.095,0.126,0.016,0.046,0.032,0.054,0.012,0.108,0.092,0.121,0.015,0.078,0.048,0.1,0.027,0.038,0.019,0.048,0.015
3,Mexico,MEX,1917,1.0,0.191,0.167,0.211,0.022,0.105,0.082,0.12,0.019,0.128,0.112,0.144,0.016,0.109,0.076,0.139,0.032,0.064,0.044,0.083,0.02
3,Mexico,MEX,1918,1.0,0.222,0.197,0.246,0.025,0.109,0.087,0.126,0.02,0.136,0.118,0.152,0.017,0.127,0.092,0.161,0.035,0.077,0.055,0.099,0.022
3,Mexico,MEX,1919,1.0,0.223,0.198,0.247,0.025,0.109,0.089,0.128,0.02,0.136,0.116,0.15,0.018,0.127,0.092,0.161,0.035,0.078,0.055,0.099,0.023
3,Mexico,MEX,1920,1.0,0.2,0.18,0.221,0.021,0.103,0.082,0.12,0.019,0.124,0.107,0.137,0.016,0.122,0.088,0.156,0.033,0.071,0.049,0.089,0.021
3,Mexico,MEX,1921,1.0,0.192,0.173,0.21,0.019,0.107,0.085,0.124,0.019,0.121,0.106,0.134,0.016,0.11,0.081,0.148,0.034,0.068,0.043,0.081,0.02
3,Mexico,MEX,1922,1.0,0.192,0.173,0.21,0.019,0.107,0.085,0.124,0.019,0.121,0.106,0.134,0.016,0.11,0.081,0.148,0.034,0.068,0.043,0.081,0.02
3,Mexico,MEX,1923,1.0,0.192,0.173,0.21,0.019,0.107,0.085,0.124,0.019,0.121,0.106,0.134,0.016,0.114,0.078,0.143,0.033,0.068,0.043,0.081,0.02
3,Mexico,MEX,1924,1.0,0.19,0.169,0.206,0.019,0.105,0.085,0.123,0.019,0.12,0.104,0.132,0.016,0.121,0.085,0.151,0.033,0.067,0.043,0.082,0.02
3,Mexico,MEX,1925,1.0,0.187,0.168,0.205,0.018,0.101,0.079,0.118,0.02,0.119,0.102,0.13,0.016,0.12,0.083,0.148,0.033,0.066,0.042,0.082,0.02
3,Mexico,MEX,1926,1.0,0.183,0.164,0.199,0.018,0.099,0.079,0.117,0.02,0.119,0.105,0.132,0.015,0.119,0.086,0.15,0.033,0.066,0.044,0.083,0.02
3,Mexico,MEX,1927,1.0,0.183,0.164,0.199,0.018,0.099,0.079,0.117,0.02,0.119,0.105,0.132,0.015,0.119,0.086,0.15,0.033,0.066,0.044,0.083,0.02
3,Mexico,MEX,1928,1.0,0.183,0.165,0.199,0.017,0.092,0.074,0.109,0.018,0.119,0.104,0.132,0.015,0.119,0.085,0.15,0.033,0.068,0.046,0.084,0.02
3,Mexico,MEX,1929,1.0,0.167,0.151,0.182,0.015,0.081,0.062,0.094,0.016,0.122,0.108,0.135,0.014,0.122,0.09,0.154,0.032,0.069,0.046,0.086,0.021
3,Mexico,MEX,1930,1.0,0.177,0.157,0.192,0.018,0.087,0.068,0.102,0.017,0.125,0.107,0.136,0.015,0.114,0.08,0.144,0.033,0.075,0.052,0.096,0.022
3,Mexico,MEX,1931,1.0,0.177,0.157,0.192,0.018,0.087,0.068,0.102,0.017,0.125,0.107,0.136,0.015,0.114,0.08,0.144,0.033,0.075,0.052,0.096,0.022
3,Mexico,MEX,1932,1.0,0.177,0.157,0.192,0.018,0.09,0.073,0.107,0.017,0.125,0.107,0.136,0.015,0.114,0.08,0.144,0.033,0.075,0.052,0.096,0.022
3,Mexico,MEX,1933,1.0,0.178,0.161,0.195,0.017,0.088,0.072,0.105,0.017,0.125,0.108,0.136,0.015,0.114,0.082,0.146,0.033,0.076,0.05,0.094,0.022
3,Mexico,MEX,1934,1.0,0.186,0.166,0.202,0.019,0.088,0.073,0.104,0.016,0.126,0.11,0.139,0.015,0.115,0.08,0.145,0.033,0.082,0.06,0.105,0.023
3,Mexico,MEX,1935,1.0,0.192,0.175,0.21,0.018,0.088,0.07,0.1,0.016,0.121,0.106,0.131,0.013,0.134,0.099,0.167,0.034,0.083,0.056,0.102,0.023
3,Mexico,MEX,1936,1.0,0.192,0.175,0.21,0.018,0.088,0.07,0.1,0.016,0.121,0.106,0.131,0.013,0.134,0.099,0.167,0.034,0.083,0.056,0.102,0.023
3,Mexico,MEX,1937,1.0,0.192,0.173,0.209,0.018,0.089,0.071,0.104,0.016,0.127,0.111,0.141,0.015,0.134,0.099,0.166,0.034,0.083,0.057,0.103,0.023
3,Mexico,MEX,1938,1.0,0.192,0.173,0.209,0.018,0.089,0.071,0.104,0.016,0.127,0.111,0.141,0.015,0.134,0.099,0.166,0.034,0.088,0.064,0.112,0.024
3,Mexico,MEX,1939,1.0,0.2,0.179,0.217,0.02,0.093,0.077,0.109,0.016,0.124,0.109,0.134,0.014,0.135,0.094,0.163,0.035,0.089,0.061,0.107,0.024
3,Mexico,MEX,1940,1.0,0.201,0.182,0.219,0.019,0.093,0.076,0.107,0.016,0.127,0.113,0.138,0.014,0.14,0.102,0.172,0.035,0.089,0.063,0.111,0.024
3,Mexico,MEX,1941,1.0,0.189,0.174,0.208,0.018,0.091,0.074,0.104,0.016,0.124,0.111,0.136,0.014,0.127,0.093,0.165,0.035,0.09,0.066,0.113,0.024
3,Mexico,MEX,1942,1.0,0.189,0.174,0.208,0.018,0.091,0.074,0.104,0.016,0.124,0.111,0.136,0.014,0.127,0.093,0.165,0.035,0.09,0.066,0.113,0.024
3,Mexico,MEX,1943,1.0,0.19,0.173,0.207,0.018,0.093,0.077,0.109,0.017,0.124,0.111,0.136,0.014,0.128,0.092,0.164,0.035,0.09,0.066,0.112,0.024
3,Mexico,MEX,1944,1.0,0.191,0.173,0.206,0.018,0.093,0.076,0.109,0.017,0.125,0.11,0.135,0.014,0.128,0.089,0.161,0.035,0.091,0.067,0.113,0.023
3,Mexico,MEX,1945,1.0,0.191,0.173,0.206,0.018,0.093,0.076,0.109,0.017,0.125,0.11,0.135,0.014,0.128,0.089,0.161,0.035,0.091,0.067,0.113,0.023
3,Mexico,MEX,1946,1.0,0.192,0.175,0.211,0.019,0.094,0.075,0.108,0.017,0.124,0.111,0.135,0.014,0.128,0.093,0.163,0.035,0.091,0.067,0.114,0.023
3,Mexico,MEX,1947,1.0,0.193,0.175,0.212,0.019,0.094,0.076,0.109,0.017,0.125,0.111,0.135,0.014,0.129,0.098,0.169,0.035,0.097,0.072,0.12,0.024
3,Mexico,MEX,1948,1.0,0.193,0.173,0.209,0.019,0.094,0.076,0.107,0.017,0.121,0.109,0.131,0.013,0.128,0.099,0.171,0.035,0.097,0.073,0.122,0.024
3,Mexico,MEX,1949,1.0,0.196,0.173,0.212,0.02,0.094,0.078,0.111,0.017,0.122,0.109,0.132,0.013,0.129,0.091,0.162,0.035,0.096,0.071,0.118,0.024
3,Mexico,MEX,1950,1.0,0.197,0.173,0.212,0.02,0.095,0.079,0.112,0.017,0.123,0.109,0.131,0.013,0.13,0.089,0.16,0.035,0.097,0.072,0.118,0.024
3,Mexico,MEX,1951,1.0,0.197,0.173,0.212,0.02,0.095,0.079,0.112,0.017,0.123,0.109,0.131,0.013,0.13,0.089,0.16,0.035,0.098,0.072,0.119,0.024
3,Mexico,MEX,1952,1.0,0.197,0.178,0.217,0.02,0.095,0.078,0.111,0.017,0.123,0.111,0.133,0.012,0.13,0.093,0.164,0.035,0.097,0.071,0.119,0.024
3,Mexico,MEX,1953,1.0,0.196,0.178,0.218,0.02,0.096,0.079,0.112,0.017,0.123,0.112,0.133,0.012,0.13,0.094,0.164,0.035,0.098,0.072,0.12,0.024
3,Mexico,MEX,1954,1.0,0.23,0.208,0.251,0.022,0.106,0.088,0.122,0.018,0.133,0.119,0.143,0.013,0.14,0.102,0.175,0.037,0.106,0.079,0.129,0.025
3,Mexico,MEX,1955,1.0,0.232,0.21,0.253,0.022,0.106,0.087,0.121,0.018,0.133,0.12,0.144,0.013,0.14,0.102,0.176,0.036,0.106,0.08,0.129,0.025
3,Mexico,MEX,1956,1.0,0.233,0.211,0.254,0.022,0.106,0.085,0.12,0.018,0.133,0.12,0.145,0.013,0.14,0.103,0.177,0.036,0.107,0.078,0.128,0.025
3,Mexico,MEX,1957,1.0,0.233,0.211,0.254,0.022,0.106,0.085,0.12,0.018,0.133,0.12,0.145,0.013,0.14,0.103,0.177,0.036,0.107,0.078,0.128,0.025
3,Mexico,MEX,1958,1.0,0.232,0.207,0.25,0.022,0.105,0.087,0.122,0.018,0.133,0.12,0.144,0.013,0.14,0.105,0.179,0.037,0.106,0.078,0.13,0.027
